0;Super Mario Bros;Plateformer;Nintendo;Super Mario Bros. (スーパーマリオブラザーズ, Sūpā Mario Burazāzu?) est un jeu vidéo de plates-formes à défilement horizontal développé par Nintendo R&D4 et édité par Nintendo. Il est sorti sur Famicom au Japon en 1985 puis sur Nintendo Entertainment System en Amérique du Nord la même année et en 1987 en Europe. Il s'agit du premier jeu de la série Super Mario.;C;NES;1985-09-13;5
0;Star Wars: Battlefront II;MMO / Action / FPS;EA;Star Wars Battlefront II (litt. « Front de bataille ») est un jeu vidéo de tir à la première et troisième personne développé par DICE, Criterion Games et Motive Studios, et édité par Electronic Arts. Le jeu sort le 17 novembre 2017 sur Windows, PlayStation 4 et Xbox One.;DICE;PC, Xbox, PS5;2017-11-17;6
0;Persona 3;JRPG;ATLUS;"Shin Megami Tensei: Persona 3 (ペルソナ3, Perusona 3?) est un jeu vidéo de rôle développé et édité au Japon et aux États-Unis par Atlus (édité en Europe par Koei et en Allemagne par THQ). Il est sorti sur Playstation 2 en France le 29 février 2008. Une extension, Persona 3 FES, est sortie au Japon le 19 avril 2007 et en France le 17 octobre 2008. Elle ajoute diverses fonctions à l'aventure, comme un nouveau personnage, un mode difficile, un nouveau chapitre à la durée de vie estimée à une trentaine d'heures et quelques ajouts divers à l'aventure originale. Il remporte un succès commercial considérable, notamment aux États-Unis, et est proclamé ""meilleur jeu de l'année 2007"", ainsi que ""meilleur RPG de l'année 2008"". Par la suite, il entre au palmarès des ""meilleurs jeux de tous les temps"". Le jeu lui-même n'a jamais été traduit de l'anglais, dans l'édition française, seuls la boite et le manuel sont en français.";C / C++;PS2 / PSP / PC;2008-07-13;7
0;FIFA 24;MMO;EA;EA Sports FC 24 (parfois abrégé en EAFC 24 ou simplement FC 24) est un jeu vidéo de football développé par Electronic Arts et édité par EA Sports, sorti le 29 septembre 2023 sur Microsoft Windows, PlayStation 4, PlayStation 5, Xbox One, Xbox Series et Nintendo Switch. Il s'agit du successeur de FIFA 23 et du premier épisode de la série EA Sports FC du fait du manque du renouvellement du partenariat entre EA et la FIFA à cause d'un désaccord financier, ce qui signifie la fin de ce partenariat.;C / Frostbite;PC, Xbox, PS5, Switch;2023-09-29;8
0;Borderlands 2;FPS / Action / RPG;2K Games;Borderlands 2 (souvent abrégé BL2) est un jeu vidéo développé par Gearbox Software et édité par 2K Games, mélangeant jeu de rôle et tir à la première personne, sorti en 2012. La version PlayStation Vita, éditée par Sony Interactive Entertainment, est sortie en mai 2014. Il est la suite du jeu vidéo Borderlands, sorti en 2009. Le jeu est ensuite sorti sur Nintendo Switch le 29 mai 2020.;Unreal Engine 3;PC, Xbox, PS3;2012-09-21;9
